company,job,location,job_keyword,job_type,qry_company,list_id
Wells Fargo,Analytic Manager 4,"New York, NY",data scientist,data_science,Wells Fargo,f1000_24
Wells Fargo,Data Scientist (Analytic Consultant 4),"San Francisco, CA",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Quantitative Analytics Consultant 1 - Decision Science and Artificial Intelligence Model Validator,"McLean, VA",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Apps Systems Engineer 5,"Charlotte, NC",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Data Scientist - Natural Language Processing (Analytic Consultant 5),"Charlotte, NC",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Data Solutions Designer (Apps Sys Eng 6),"Charlotte, NC",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Quantitative Associate - Decision Science & AI Model Validator,"San Francisco, CA",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Analytic Consultant 4 - Data Engineer,"San Francisco, CA",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Conversational AI Product Manager - Digital Consultant 5,"San Francisco, CA",machine learning,data_science,Wells Fargo,f1000_24
Wells Fargo,Business Initiatives Consultant 2,"Charlotte, NC",machine learning,data_science,Wells Fargo,f1000_24
Bank of America,Senior Data Scientist,"Charlotte, NC 28255 (Wilmore area)",data scientist,data_science,Bank of America,f1000_25
Bank of America,Quantitative Data Scientist,"Jersey City, NJ 07302 (Downtown area)",data scientist,data_science,Bank of America,f1000_25
Bank of America,Data Analyst / Scientist,"Plano, TX 75024",data scientist,data_science,Bank of America,f1000_25
Bank of America,Data and Insights Support Manager,"New York, NY 10036",data scientist,data_science,Bank of America,f1000_25
Bank of America,Fraud Senior Data Scientist,"Newark, DE 19711",data scientist,data_science,Bank of America,f1000_25
Bank of America,Date Scientist II,"Charlotte, NC 28255 (Wilmore area)",data scientist,data_science,Bank of America,f1000_25
Bank of America,Operations Research Analyst II,"Brea, CA 92823",data scientist,data_science,Bank of America,f1000_25
Bank of America,Client Insights Product Manager,"New York, NY 10036",data scientist,data_science,Bank of America,f1000_25
Bank of America,Quantitative Operations Assoc - Cash Forecasting,"Charlotte, NC 28255 (Wilmore area)",data scientist,data_science,Bank of America,f1000_25
Bank of America,Client Quantitative Analyst I,"Charlotte, NC 28255 (Wilmore area)",machine learning,data_science,Bank of America,f1000_25
Bank of America,NLP/Machine Learning Engineer,"Pennington, NJ 08534",machine learning,data_science,Bank of America,f1000_25
Bank of America,Quantitative Data Scientist,"Jersey City, NJ 07302 (Downtown area)",machine learning,data_science,Bank of America,f1000_25
Bank of America,Data Analyst / Scientist,"New York, NY 10038 (Financial District area)",machine learning,data_science,Bank of America,f1000_25
Bank of America,Architect,"Alpharetta, GA 30005",machine learning,data_science,Bank of America,f1000_25
Bank of America,Big Data Developer,"New York, NY 10038 (Financial District area)",machine learning,data_science,Bank of America,f1000_25
Bank of America,SAS/SQL Analytics & Reporting Analyst,"Newark, DE 19711",machine learning,data_science,Bank of America,f1000_25
Bank of America,Senior Architect,"New York, NY 10036",machine learning,data_science,Bank of America,f1000_25
Bank of America,IBM ETL/Project Lead,"Charlotte, NC 28255 (Wilmore area)",machine learning,data_science,Bank of America,f1000_25
Microsoft,Data Scientist,"Redmond, WA",data scientist,data_science,Microsoft,f1000_27
Microsoft,"Full Time opportunities for students & recent graduates: Microsoft AI Development Acceleration Program: Data Scientist, Software Engineer, Program Manager","Cambridge, MA 02142 (East Cambridge area)",data scientist,data_science,Microsoft,f1000_27
Microsoft,Data & Applied Scientist,"Redmond, WA",data scientist,data_science,Microsoft,f1000_27
Microsoft,Intern opportunities for students: Data & Applied Sciences,United States,data scientist,data_science,Microsoft,f1000_27
Microsoft,Full Time opportunities for PhD students and recent graduates: Data & Applied Sciences,United States,data scientist,data_science,Microsoft,f1000_27
Microsoft,Data & Applied Scientist ll,"Redmond, WA",data scientist,data_science,Microsoft,f1000_27
Microsoft,Prinicpal Data & Applied Scientist,"Sunnyvale, CA",data scientist,data_science,Microsoft,f1000_27
Microsoft,Data Scientist ll,"Redmond, WA",data scientist,data_science,Microsoft,f1000_27
Microsoft,Sr Data & Applied Scientist,"Redmond, WA",data scientist,data_science,Microsoft,f1000_27
Microsoft,Data Scientist,"Redmond, WA",machine learning,data_science,Microsoft,f1000_27
Microsoft,"Full Time opportunities for students & recent graduates: Microsoft AI Development Acceleration Program: Data Scientist, Software Engineer, Program Manager","Cambridge, MA 02142 (East Cambridge area)",machine learning,data_science,Microsoft,f1000_27
Microsoft,Sr. Machine Learning Engineer,"New York, NY 10022 (Midtown area)",machine learning,data_science,Microsoft,f1000_27
Microsoft,Researcher – Causality and Machine Learning,"Redmond, WA",machine learning,data_science,Microsoft,f1000_27
Microsoft,Intern opportunities for students: Data & Applied Sciences,United States,machine learning,data_science,Microsoft,f1000_27
Microsoft,Full Time opportunities for PhD students and recent graduates: Data & Applied Sciences,United States,machine learning,data_science,Microsoft,f1000_27
Microsoft,Researcher,"Redmond, WA",machine learning,data_science,Microsoft,f1000_27
Microsoft,Machine Learning Engineer,"Redmond, WA",machine learning,data_science,Microsoft,f1000_27
Microsoft,Researcher - AI,"Redmond, WA",machine learning,data_science,Microsoft,f1000_27
"Anthem, Inc.",AI Principal Data Scientist - PS14902,United States,data scientist,data_science,Anthem,f1000_28
"Anthem, Inc.",AI Senior Data Scientist - PS12748,United States,data scientist,data_science,Anthem,f1000_28
"Anthem, Inc.",Data Scientist (PS14657),"Chicago, IL 60654 (Loop area)",data scientist,data_science,Anthem,f1000_28
"Anthem, Inc.",Advanced Analytics Analyst Sr - Data Science - PS15917,"Chicago, IL 60601 (Loop area)",data scientist,data_science,Anthem,f1000_28
"Anthem, Inc.",AI Chief Data Scientist - PS12747,United States,data scientist,data_science,Anthem,f1000_28
"Anthem, Inc.",Data Science Solutions Consultant Senior(Big Data Engineer) PS16126,"Chicago, IL 60654 (Loop area)",data scientist,data_science,Anthem,f1000_28
"Anthem, Inc.",Data Scientist - Artificial Intelligence-PS16194,"Chicago, IL 60654 (Loop area)",machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",AI Principal Data Scientist - PS14902,United States,machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",Data Scientist (PS14657),"Chicago, IL 60654 (Loop area)",machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",Advanced Analytics Analyst Sr - Data Science - PS15917,"Chicago, IL 60654 (Loop area)",machine learning,data_science,Anthem,f1000_28
Anthem Engineering,Front End Angular Developer,"Laurel, MD",machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",AI Senior Data Scientist (PS14842),"Chicago, IL 60654 (Loop area)",machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",AI Chief Data Scientist (PS15189),"Chicago, IL 60654 (Loop area)",machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",Metrics Sr Advisor,United States,machine learning,data_science,Anthem,f1000_28
"Anthem, Inc.",AI Senior AI Engineer,"Chicago, IL 60654 (Loop area)",machine learning,data_science,Anthem,f1000_28
Comcast,Principal Data Scientist,"Philadelphia, PA 19103",data scientist,data_science,Comcast,f1000_30
Comcast,"Sr Analyst, Data and Analytic Solutions","Philadelphia, PA 19103",data scientist,data_science,Comcast,f1000_30
Comcast,Senior Data Science Engineer,"Philadelphia, PA 19103",data scientist,data_science,Comcast,f1000_30
Comcast,Big Data Administrator,"Philadelphia, PA 19103",data scientist,data_science,Comcast,f1000_30
Comcast,"Data/Software Engineer, Enterprise Data & Analytics","Philadelphia, PA 19103",data scientist,data_science,Comcast,f1000_30
Comcast,Research Software Engineering Intern,"Denver, CO 80202 (Lodo area)",data scientist,data_science,Comcast,f1000_30
Comcast,"Manager, Insights & Analytics","New York, NY 10018 (Clinton area)",data scientist,data_science,Comcast,f1000_30
Comcast,Computer Vision Senior Research Scientist/Engineer,"Washington, DC 20005 (Logan Circle area)",data scientist,data_science,Comcast,f1000_30
Comcast,"Principal Engineer, Time Shifted Video Engineering Group","Denver, CO 80202 (Lodo area)",data scientist,data_science,Comcast,f1000_30
Comcast,Software Engineering Intern,"Austin, TX 78730",machine learning,data_science,Comcast,f1000_30
Comcast,Research Software Engineering Intern,"Denver, CO 80202 (Lodo area)",machine learning,data_science,Comcast,f1000_30
Comcast,Software Architect,"Philadelphia, PA 19103",machine learning,data_science,Comcast,f1000_30
Comcast,"Researcher, Technical Research and Development","Washington, DC 20005 (Logan Circle area)",machine learning,data_science,Comcast,f1000_30
Comcast,"Mgr., Xfinity Mobile Digital Solutions","Philadelphia, PA 19103",machine learning,data_science,Comcast,f1000_30
Comcast,"Data/Software Engineer, Enterprise Data & Analytics","Philadelphia, PA 19103",machine learning,data_science,Comcast,f1000_30
Comcast,"Senior Analyst, Data Visualization","Centennial, CO 80112",machine learning,data_science,Comcast,f1000_30
Comcast,Computer Vision Senior Research Scientist/Engineer,"Washington, DC 20005 (Logan Circle area)",machine learning,data_science,Comcast,f1000_30
Comcast,Director of Product Management- Machine Learning & Data Transformation,"Philadelphia, PA 19103",machine learning,data_science,Comcast,f1000_30
IBM,Watson Health Data Scientist,United States,data scientist,data_science,IBM,f1000_31
IBM,Data Scientist,"San Jose, CA",data scientist,data_science,IBM,f1000_31
IBM,Data Scientist Intern,"Armonk, NY 10504",data scientist,data_science,IBM,f1000_31
IBM,Senior Data Scientist Internship - Summer 2019,United States,data scientist,data_science,IBM,f1000_31
IBM,Data Scientist - Intern/Coop,United States,data scientist,data_science,IBM,f1000_31
IBM,Data Scientist - CBDS - Financial Services,United States,data scientist,data_science,IBM,f1000_31
IBM,Watson Financial Crimes Insight Data Scientist,"Research Triangle Park, NC",data scientist,data_science,IBM,f1000_31
IBM,Senior Data Scientist,"Washington, DC 20001 (Shaw area)",data scientist,data_science,IBM,f1000_31
IBM,Data Scientist Computer Vision / Image Processing,"Cambridge, MA 02139 (Area IV area)",data scientist,data_science,IBM,f1000_31
IBM,Data Scientist Internship - Summer 2019,United States,machine learning,data_science,IBM,f1000_31
IBM,Applied Deep Learning Scientist,"San Jose, CA",machine learning,data_science,IBM,f1000_31
IBM,Senior Data Scientist Internship - Summer 2019,United States,machine learning,data_science,IBM,f1000_31
IBM,Watson Summer Intern-Graduate,United States,machine learning,data_science,IBM,f1000_31
IBM,Deep Learning / Software Developer Intern,"San Jose, CA",machine learning,data_science,IBM,f1000_31
IBM,Research Summer Intern-Undergraduate,United States,machine learning,data_science,IBM,f1000_31
IBM,Data Scientist,"San Jose, CA",machine learning,data_science,IBM,f1000_31
IBM,Entry Level SAP Data Specialist,"Baton Rouge, LA 70802",machine learning,data_science,IBM,f1000_31
IBM,Data Scientist Intern,"Armonk, NY 10504",machine learning,data_science,IBM,f1000_31
State Farm Insurance,Data Scientist,"Bloomington, IL 61702",data scientist,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Big Data Specialist,"Tempe, AZ 85281",machine learning,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Big Data Developer,"Tempe, AZ 85281",machine learning,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Software Developer-Machine Learning Platform Developer,"Bloomington, IL 61702",machine learning,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Software Developer,"Atlanta, GA 30319",machine learning,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Hadoop System Administrator,"Tempe, AZ 85281",machine learning,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Lead Analyst – Advanced Analytics/Data Science,"Athens, GA 30602",machine learning,data_science,State Farm Insurance,f1000_32
State Farm Insurance,Technology Manager,"Bloomington, IL 61702",machine learning,data_science,State Farm Insurance,f1000_32
Phillips 66,Senior Advanced Control & Optimization Engineer,"Houston, TX",machine learning,data_science,Phillips 66,f1000_33
Phillips 66,Refinery Administrative &Training Assistant,"Ferndale, WA",machine learning,data_science,Phillips 66,f1000_33
Johnson Controls,Data Scientist I,"Santa Clara, CA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,PRINCIPAL DATA SCIENTIST,"Raritan, NJ",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,"Scientist I, Microbiology (1 of 2)","Jacksonville, FL",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Data analyst High Content Imaging,"Spring House, PA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,"Senior Data Scientist, Data Sciences and Advanced Analytics-Medical Device Technology","Spring House, PA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Scientist Biology Oligonucleotide,"San Francisco, CA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Data Scientist - Immunology Biomarkers,"Spring House, PA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,SR DIRECTOR R&D DATA SCIENCE TOOLS,"Spring House, PA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,SCIENTIST - DISCOVERY CHEMISTRY,"San Diego, CA",data scientist,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Machine Learning Annotator,"Seattle, WA",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,BRQC INTERN,"Raritan, NJ",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,"Scientist, Computational Chemistry - La Jolla, CA","San Diego, CA",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Design Center 2019 Summer Internship Program,"New York, NY",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Data analyst High Content Imaging,"Spring House, PA",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,POSTDOCTORAL SCIENTIST COMPUTATIONAL CHEMISTRY,"Spring House, PA",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson & Johnson Family of Companies,Johnson & Johnson Consumer R&D Co-op (June-December 2019),"Skillman, NJ",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson Controls,Data Scientist I,"Santa Clara, CA",machine learning,data_science,Johnson & Johnson,f1000_34
Johnson Controls,Machine Learning Software Engineer,"Boca Raton, FL",machine learning,data_science,Johnson & Johnson,f1000_34
